pair_id,comment_id,article_id,month,is_pick,comment_text,n_tokens,n_chars
5a7a568f10f40f00018bfe21_25865849,25865849,5a7a568f10f40f00018bfe21,Feb2018,yes,"""The center cannot hold"" has always been a recurring theme in human history. What is new though is sheer scale. There have never been six billion of us on the earth at the same time before. Migrations, political upheavals, extreme weather and environmental destruction are not new. It is the scope of the impact of these forces we have never faced before.",73,355
5a7a568f10f40f00018bfe21_25865849,25869418,5a7a568f10f40f00018bfe21,Feb2018,no,"What ever happened to that Age of Aquarius we were promised 50 years ago?
We have entered the age of the tyrant, the mob boss as president, the age of take it all; the future be damned.
The republican party has turned the United States into Dumnassistan and we can now join the rest of the Nations under the thumb of reactionaries and idiots.",78,342
586b763095d0e03926078b91_21031273,21031273,586b763095d0e03926078b91,Jan2017,yes,"The love my son, Randy Sloan had for BJ was palpable. From the moment they met and he built the motorcycle that gave BJ freedom and hope, there was no understanding that this would be reciprocated one short year later.
Our family will forever be indebted to BJ and Zen Hospice, who allowed my son to die on his own terms, unburdened; his family by his side. Thank you for NYT for printing this award-worthy article so intricately written by Jon Mooallem. He perfectly captured this moment in time. We hope others will find this most beautiful option at the end of their lives.",126,576
586b763095d0e03926078b91_21031273,20979746,586b763095d0e03926078b91,Jan2017,no,"In addition to the very compelling story, let's all congratulate the photographer for cleverly surprising us with the photo that slowly revealed Dr. Miller's amputations only once you scrolled down and saw his outstretched leg -- and then you noticed his amputated arm that first was obscured by his dog.
This was an instance of showing us that B.J. Miller is so much more than his triple amputations. The photographer found a way to knock our perceptions and illustrate that there is more than one way to view something. Just as Miller himself seeks to show us.",116,562
587f257695d0e0392607b4b4_21134396,21134396,587f257695d0e0392607b4b4,Jan2017,yes,"When Tom Friedman loses hope, that makes me feel even worse than I thought possible. And Trump hasn't even stepped into the job he is so utterly unprepared to handle. Why are the Americans who voted for him not concenred with this man's total lack of self-awareness and restraint? Because he reflects them. The dumbing down of the US has been taking place for quite awhile. Making fun of President Obama's intellectual prowess was a sport for a pea-brain like Palin, and others of her ilk. And the crowds loved it. Their attention span fits perfectly with the tweets that spew out from Trump tower. Give them simple, nasty, mean retorts and they eat it up. Even the media can't help themselves. Every time Trump tweets, they jump. Why wouldn't he continue to keep it up? You reward a child for bad behavior and what do you expect? Only this child will be like the one in a macabre episode of The Twilight Zone. He'll destroy the world.",206,935
587f257695d0e0392607b4b4_21134396,21136146,587f257695d0e0392607b4b4,Jan2017,no,"Donald Trump seems incapable of tweeting or behaving in anything but an ungracious, rude, and counterproductive way. This reader believes that he missed some crucial points while in kindergarten, specifically those that pertain to being polite, gracious, working and playing well with others.

As a leader he ought to control his tendency to tweet or say every nasty thing that comes to mind. It's unbecoming and shows a disturbing lack of self control. However, the media is giving him a good deal of undeserved publicity this way. To tell the truth I don't care what Trump thinks of Meryl Streep, John Lewis, and a few other people. I can read and I can make up my own mind on these people. I suspect that Trump does this because he knows it outrages people. The same goes for his denunciation of those who disapprove of him, polls, etc. Let him rant. The more he rants the less time he spends damaging the country. I'm more worried now about what will happen if he gets down to trying to govern.",216,998
5a77b61610f40f00018bf78f_25839742,25839742,5a77b61610f40f00018bf78f,Feb2018,yes,"Interesting. Read the pages of this newspaper and you'll hear lots of opinions about the evils of the Red states with Republican run city and state governments. Here we have New York, a State that is solidly Democratic at every key level, and a major mass transit system is imploding due to negligence and lack of leadership. It seems that these politicians are taking their voting base for granted and don't feel the need to deliver. Voters need to wake up. Your tax dollars are being squandered.",101,497
5a77b61610f40f00018bf78f_25839742,25840249,5a77b61610f40f00018bf78f,Feb2018,no,"There is nothing new under the sun. In my long ago youth, Lindsay and ""Rocky"" as the tabs called him , nominally both GOP at the time, battled like alley cats (albeit with patrician understatement, not Trump's bellowing and crudeness).

There is nothing more to say except these two odd couple Democrats need to swallow pride and ambition and work together. It's that simple even if the solution is not by reason of astronomical cost from decades of neglect.",100,458
586c5a4295d0e03926078d80_20980976,20980976,586c5a4295d0e03926078d80,Jan2017,yes,"The Republicans looked at the next president's winning playbook and decided that, by golly, transparency is something that they just don't need anymore and can do without. Since a refusal to divulge his taxes and business dealings was no obstacle for the Moscow mule in capturing the Oval Office, the GOP lawmakers seized upon a template that could guarantee a winning election formula for years to come. With ethics and transparency now an annoyance to be wafted away like a pesky fly, the Republicans can proceed apace to drain American democracy from the swamp. And they won't even need James Comey's help to do it.",124,618
586c5a4295d0e03926078d80_20980976,20980655,586c5a4295d0e03926078d80,Jan2017,no,"The Editorial Board is right on target, and I don't know whether to laugh or cry. Wasn't it bad enough that Republicans obstructed and undermined the executive branch for 8 years, and refused to vote on the qualifications of a Supreme Court nominee? What's next is destroying legislation that brings our country into line with Bismarck's forward view of national healthcare in the 1880's.

If our ""representatives"" had a vague sense of honor they would resign. No, they are pumping up the swamp with mounds of moral decrepitude.",117,528
5a5dcd427c459f29e79b427e_25576785,25576785,5a5dcd427c459f29e79b427e,Jan2018,yes,"As a long-time fan of Mr Roth's, I thank you for this piece. He remains a key figure of modern American literature -- and in my mind will outshine many other writers whose publicity gives the appearance of glossier popularity.

Roth's work is elegant and tough, rough and emotional, gorgeous and painful. I've never been disappointed, always enlightened, sometimes happily assaulted. He cuts through a lot of taboos to plunge his pen into the heart and soul of his characters and their engagement with life.

And his stories are just damned compelling. If you happen to read this, Mr. Roth -- thank you for your astounding hard work and unparalleled genius.",134,657
5a5dcd427c459f29e79b427e_25576785,25578400,5a5dcd427c459f29e79b427e,Jan2018,no,"Phil Roth is my literary guy. A great man. He mentions Lindy. But two Brits, Alcock and Brown, flew the Atlantic, from Newfoundland to Ireland, eight years before Lindy did it. They encountered extraordinary reversals and nearly crashed several times, and, indeed, did crash as they landed. But they made it. And had it not been for headwinds they could have kept going all the way to London. But America needs heroes, it always has, so apart from a statue of the two aviators at Heathrow, they've been swallowed up by American boosters.",122,537
5a83441b10f40f00018c0c70_25950380,25950380,5a83441b10f40f00018c0c70,Feb2018,yes,Neither one of these characters are role models for women. Both are the spawn of over privileged families who use the political systems of their countries to enrich the clan. At least I don’t routinely see Ms Kim’s bad taste table arrangements in the press. Can we send a better woman representative to the next games. If Oprah isn’t president maybe she’ll go.,72,360
5a83441b10f40f00018c0c70_25950380,25951521,5a83441b10f40f00018c0c70,Feb2018,no,"I disagree with the column. No I am not offended at all by the comparison.

Both women serve the same purpose: to cover up the ugliness of the regime, one for the father and the other for the brother. We are not comparing the US to N Korea though both ""leaders"" are evil. We are comparing their enablers.",70,304
5a5d41e27c459f29e79b41b1_25575850,25575850,5a5d41e27c459f29e79b41b1,Jan2018,yes,"The Dems were negotiating in good faith with the administration and Republican members of Congress, but then the president pulled the rug out from under them. I think most of the American people will recognize the inherent unfairness of that.",44,242
5a5d41e27c459f29e79b41b1_25575850,25575640,5a5d41e27c459f29e79b41b1,Jan2018,no,"No shutdown until all members of congress also have a pay freeze, and no member of congress or the president can leave DC until the shutdown is resolved. Perhaps then they will start taking real responsibility.",39,210
5a8c389a10f40f00018c1fc6_26036910,26036910,5a8c389a10f40f00018c1fc6,Feb2018,yes,"Mr. Mueller is casting a very big net. He is scooping up the little fish first. They will be used as bait to reel in the big fish. Going back six years should put Trump and company on notice that any nefarious deals they took part in years ago will be uncovered and will have to be answered for.

There is no question now that the Trump administration was at least initially stocked with some really bad actors. My mother used to that the apple doesn't fall far from the tree. If Trump was such a clean cut guy, why would he associate with such people? Because he is just like they are.

This is going to take longer than many of us would like, but that could work to our advantage. A Mike Pence presidency would be horrible. A drawn out impeachment proceeding would rip the country apart. Maybe it would be better to neuter Trump by shifting power in Nov. and then soundly defeat him in 2020. In the mean time, throw the rest of them in jail. Trump, when out of office, is subject to criminal prosecution. Then we will get to chant ""lock him up"". That is, if Trump doesn't blow us all up in the meantime.",246,1105
5a8c389a10f40f00018c1fc6_26036910,26040795,5a8c389a10f40f00018c1fc6,Feb2018,no,"""Despite all the wishes of commentators there is still no evidence of collusion and , in fact, evidence against collusion by any American.""

Have we forgotten about the meeting between Don Jr. and the Russians, where he welcomed the opportunity to work with the Russians to get dirt on Clinton? Sure sounds like collusion to me. We haven't heard anything from Mueller on that -- yet. It may still be coming.

And the indictment of the 13 Russians and 3 Russian organizations said specifically that they had worked with unwitting Americans. Perhaps that falls short of the kind of collusion that can have legal ramifications. Nonetheless, Americans were involved in the Russian conspiracy. We don't know -- yet -- whether there are ""witting"" connections between Americans and that conspiracy, only that the indictment doesn't allege such connections.

There's a big difference between concluding there was ""no collusion"" -- which the indictment did not do -- and simply not alleging any evidence of collusion. The latter leaves open the possibility that evidence of collusion by Americans in the Russian conspiracy may still come.

Mueller has shown how the conspiracy worked. Now the question is who knew about it and participated in it. I would bet that we'll hear more about that.

Not to mention obstruction of justice and additional financial crimes.

Mueller has already found a lot. We don't know yet how much more will come.",274,1431
5876e4f295d0e0392607a3cd_21074416,21074416,5876e4f295d0e0392607a3cd,Jan2017,yes,"Sadly, this kind of made for TV Promises is exactly what drove millions of Americans to vote for him. They don't care if Trump lies to them, just as long as he tells them what they want to hear. They don't care if he continues to build his hotels just as long as he promises to build the wall. Being petulant, belligerent, braggadocious is exactly the ""Political Incorrectness"" his voters want to see in Washington. His cabinet full of wealthy elites don't matter to them because he hasn't even taken office yet.

To the people who voted for him, people like me are the ones who lie, and whinge all the time. And nothing you or I say at this time will make them change their minds about Trump. It will take a year or so before they realise that they aren't getting what they were being promised. By then, they will find someone else to blame.",190,842
5876e4f295d0e0392607a3cd_21074416,21074402,5876e4f295d0e0392607a3cd,Jan2017,no,"At this point, Donald Trump must be every psychologist's and psychiatrist's dream subject and nightmare. Dream subject, because whole research libraries could be established around his neuroses. And nightmare, because he's soon to preside over us all.

Here is a man who:
* Pledges to be a president for all, but abides only his own interests
* Hails his as a grand ""movement,"" but mostly hides out in his Tower
* Promises to make America great again, while ridiculing many Americans
* Wooed the working class, all the while intent on dismantling their health care
* Etc.
* Etc.

The funny thing about Trump's otherwise pathetic charade is that he who believes Putin ""likes"" him (""Folks...that's called an asset"") doesn't realize that all is he really is to Putin is a pawn to be used in Russia's best interests.",186,812
5876e4f295d0e0392607a3cd_21074728,21074728,5876e4f295d0e0392607a3cd,Jan2017,yes,"A few days ago, in response to an anti-Trump post I placed on Facebook, I heard from an old classmate I have not seen since we graduated high school more than 45 years ago. His comment: ""It will be fun keeping track of the big show about to unfold, his biggest ever! I'm really going to enjoy the next four years of political theatrics."" This is the problem. Politics for so many has just become entertainment, and in their minds, the biggest entertainer deserves to be president. How on earth do we change this terrifying perspective?",116,535
5876e4f295d0e0392607a3cd_21074728,21076056,5876e4f295d0e0392607a3cd,Jan2017,no,"How are children going to be influenced by Trump's horrible behavior, lack of civility, dishonorable intentions and immoral conviction? The old adage 'if you have nothing good to say, say nothing at all' is not only lost on the social media generations, but the boorish behavior of congress and the president-elect is strikingly reprehensible. What a stark contrast from the reasoned, sophisticated and admirable bearing set by President Obama. Who will be the beacon of respect and civility going forward? Who can Americans trust to be the adult in the room? Who will lead by example of the Golden Rules by treating others as you would want to be treated?",134,656
5a90bd3710f40f00018c2c3b_26101633,26101633,5a90bd3710f40f00018c2c3b,Feb2018,yes,"In my conversations in Australia about guns support for the current gun laws is overwhelming, in the outback no less than downtown Sydney. No one ever expressed to me at least any fear of firearms. Several people have however expressed reluctance to visit America specifically because of this issue. The cultural similarities between our peoples are broad and apparent (except that Aussies seem to have more fun).
I have no doubt that something similar to their plan would be accepted in the United States, and that it would work. It would be a social evolution akin to attitudes about smoking, drunk driving, and gay rights. And what is the alternative? Endless slaughter of innocents.",131,686
5a90bd3710f40f00018c2c3b_26101633,26100292,5a90bd3710f40f00018c2c3b,Feb2018,no,"With all due respect to Mr. Patrick, he is missing a very sizeable population of Americans which feel the exact same way about guns as he does (or apparently all Australians). Sure some Americans love guns and are proud of their collection. But like like many of the friends Mr. Patrick describes, there are tens if not 100s of millions of Americans who have never held a gun, fired a gun, do not love guns, and frankly are afraid of them. Americans have collectively been called a lot of things, but if you turn on your TV, you'll see how strong this debate is and how many Americans (you know the ones protesting) who decidedly do not love guns.",141,647
5a8cf97810f40f00018c21a8_26052605,26052605,5a8cf97810f40f00018c21a8,Feb2018,yes,"As an Polish American, I can tell you first hand that Poland is not a perfect nation (if it was, I would not have traveled to US for American Dream) though it has come a long way from being enslaved throughout history. Having said that, the way the EU elites, media and many assail Poland, it's not going to make improvements, on contrary, the people in Poland will feel they are being again oppressed by the world and will turn toward more nationalistic gov't instead. Take example of the recent Holocaust Law, sure, it's not perfect as we should not be criminalizing free speech, but the President sent it to Constitutional Court and it will most likely get struck down; plus many other countries like Israel, Germany or Russia have similar laws, but where's the outrage about that? It has become very easy for the world to pick on Poland, instead of encouraging it and supporting it through difficulties. Keep up your anti-Polish rhetoric and you risk losing not just the bathwater, but also a baby along with it. And what a shame that would be.",219,1048
5a8cf97810f40f00018c21a8_26052605,26055509,5a8cf97810f40f00018c21a8,Feb2018,no,"Let's face it , some cultures have a need, not only have but crave like an addict, the need for paternalism and authority that they get satisfaction out of it so they don't have to think for themselves. If you look at these countries, religion is a major player in the education and indoctrination of the local population thus supplanting Jesus with the State dictator or god like usurper of the power. Russia...eastern orthodox, Poland and Hungary.. Roman catholic take out the Pope and put in the dictator. Maybe Hungary and Poland should revert back to their base desires and decide if they want to be in the modern world or in the world of dictatorships. This way they can find all the scapegoats they need to attribute blame when they fail. For Hungary,... all the refugees... for Poland..... still the Jews... Russia.... whomever is available to blame. Look, you can take a horse to water but you cannot make it drink. So goes with Poland and Hungary, along with several other single mined states of Europe. (Greece perhaps). Being in the west, one hasto use their brinand think usually.",233,1093
5891422195d0e0392607de1a_21325623,21325623,5891422195d0e0392607de1a,Jan2017,yes,"The liberal outrage over the Supreme Court, Merrick Garland and now, Neil Gorsuch is contrived, policy driven and, almost, humorous, since the origins of the no holds barred partisanship regarding SCOTUS dates back to the nomination of Robert Bork, by Ronald Reagan. At that time, Ted Kennedy and the Democrats, mercilessly destroyed an honorable man's reputation and, without just cause, kept him off the court. Those of us alive at the time will always remember, and never forget the outrageous and despicable way he was treated. You have reaped the bitter harvest of the seeds you planted long, long ago...",129,609
5891422195d0e0392607de1a_21325623,21326200,5891422195d0e0392607de1a,Jan2017,no,"""The destructive lesson Senate Republicans taught is that obstruction pays off.""

The NYT got it all upside down. Article I (ONE) of the constitution clearly states:

""All legislative Powers herein granted shall be vested in a Congress of the United States, which shall consist of a Senate and House of Representatives.""

The American people consistently voted for Republicans in congress, but Obama chose to ignore that reality. I'm not sure what needs to happen for democrats to understand what it means when most governorships, senate seats, house seats and the presidency are in republican hands!",110,600
5a6e7fb610f40f00018be30b_25745619,25745619,5a6e7fb610f40f00018be30b,Jan2018,yes,"I have created an old-fashioned paper file into which I place printed-out Charles Blow columns -- just in case the web goes wonky. The fact that the entire country is now drawing parallels (heck - parallelograms!) between Nixon and Trump shows that nearly all of us know that Trump is guilty of collusion and subsequent coverup. And guilty of the same crimes committed by Nixon and his staff, but far more serious since they involve snarky deals with a foreign entity.

In ""Being Nixon"" author Evan Thomas writes, ""...the overwhelming impression left by listening to the (Watergate) tapes is of a man who is not clever, who is all too human - who rambles, gets lost, changes his mind, knows too much and too little all at once...He was motivated by arrogance and pride...but also by their close cousins, fear and denial."" And ""Nixon loved unpredictability and surprise, and he didn't mind being seen, under the right circumstances, as a little unhinged.""

The blowsy fright-wig blowhard taking up oxygen in the Oval Office today bears little resemblance to the seemingly solemn, straight-laced Nixon. But deep down, they're the same guy.",243,1137
5a6e7fb610f40f00018be30b_25745619,25737857,5a6e7fb610f40f00018be30b,Jan2018,no,"Trump is a symptom, not the problem. Yes, he's grossly incompetent and a vile and vulgar human being. And he's possibly the most dishonest (and stupid) public servant we've ever seen in America. But the problem we must combat, is right wing media (Fox News). It is this conjurer of an alternate reality that has changed this nation for the worst. It is this drumbeat of 24/7 alternate facts and neurolinguistic brainwashing that has duped a large part of the electorate into beleiving themselves as victims and in danger from ""the other"". And all of this has it's roots in the Nixon administration; a media machine that tells voters ""what to think"" in persuit of ending liberalism and instituting a ""permanent republican majority"".
These institutions (fox, brietbart, infowars, talk radio) have been using the Russian tactic of disinformation for many years, sowing distrust for government, white nationalism, made up scandals and ""fake news""... all in service of the Republican Party. They set the stage, and all he had to do was walk onto it.
Getting rid of trump wont solve anything (although it would be a joyous relief to see him rot in jail for the rest of his life).
We need an informed electorate and an honest voting system.",270,1233
5a653c2a10f40f00018bd213_25648313,25648313,5a653c2a10f40f00018bd213,Jan2018,yes,"The shutdown is in some sense a battle for America’s soul.

If Americans are not prepared to stand up for the Dreamers, who are exemplary citizens by any standard, then what do Americans stand for? The revolting Republican ad suggesting the Dreamers are no better than the worst sort of immigrant criminals (as if there were no comparable native-born white criminals) speaks for itself on that side of the aisle.

And Trump’s solution to the shutdown is typical. Change the rules, use the nuclear option, which is not surprising from a sleazy real estate man who routinely stiffed his contractors.

So why did McConnell instantly shoot this down? Does he now fear that after the mid-terms, he is quite likely to be on the receiving end if the rules are changed?",156,761
5a653c2a10f40f00018bd213_25648313,25647699,5a653c2a10f40f00018bd213,Jan2018,no,"The Republican Party ceded the moral high ground when they allowed our so-called president to be considered a candidate for president. Why can't Congress hold them accountable for what he has done? What has he done yet that doesn't directly benefit him? (I'm not just talking about the presidency here.) How can he and his billionaire cabinet continue to rape and pillage the land that we love for their own greed, without any thought to those that they are supposed to be serving, with our tax payer monies. There will be an end to all this. The day of reckoning is coming and justice will be served. AS MLK Jr. said to the clergy that requested that they stop protesting and simply wait for things to be decided in the courts, ""Justice denied anywhere, is justice denied everywhere"".",162,785
5a74f23410f40f00018bf4a0_25814866,25814866,5a74f23410f40f00018bf4a0,Feb2018,yes,"Our nation would have been better served if the constant drumbeat about Hillary's emails had been directed at donald's refusal to release his tax returns.
Unfortunately the media played right into the donald's distraction from the more important issue. His tax returns!

There is something in them that would have derailed his campaign. But, as usual he gets away with it.",75,372
5a74f23410f40f00018bf4a0_25814866,25819184,5a74f23410f40f00018bf4a0,Feb2018,no,"It has become increasingly obvious that Trump is terrified of this investigation He behaves like a trapped rabbit, struggling and screaming in a trap that draws him deeper and deeper. His frantic actions are evident behaviours of his guilt He is afraid that the legitimacy of his presidency is being questioned and it is, by some.. This man sold his soul and country to Russia and soon everybody will see that. Ugh How sad...",81,425
5a4e75c47c459f29e79b20d7_25409021,25409021,5a4e75c47c459f29e79b20d7,Jan2018,yes,"One other lesson I would think that Mitt has learned about Trump, is that you cannot believe a word that he says. I am sure Mitt remembers being part of the dog and pony show as a potential Secretary of State position in the Trump administration.

Trump clearly showed Mitt his true colors that day, and while I wold rather have a Democrat in that seat, I will take a wiser Mitt Romney over a fire breathing Trump acolyte.

With the tax deal, as bad as it is, a done deal, perhaps Mitt can be focused on a more moderate way, one that isn’t in lock step with the GOP.

One can hope.",130,581
5a4e75c47c459f29e79b20d7_25409021,25411149,5a4e75c47c459f29e79b20d7,Jan2018,no,"""Right now there is a small caucus in the Republican Party for a different way....by becoming genuinely pro-worker..."" Did we just warp in 2018 into a different universe? In what world would the Republican Party ever become pro-worker? The GOP will always be for big biznez, it is baked into their DNA. Can you imagine the Koch's giving money to a party that is pro-union? History has shown that the only way for the working man to have any power is to band together and raise their voices as one in a union.",113,508
5a6bde9610f40f00018be01d_25721470,25721470,5a6bde9610f40f00018be01d,Jan2018,yes,"I guess I am of the age ,and you don’t have to be very old, to understand that as society has progressed, you can condemn every person for some kind of prejudice or malfeasance or lack of morals under the sun. Women have had to accept the failings of men in order to survive, to be educated,to have a family , to succeed. Women have actually have had to outperform men , in every imaginable way ,to get where they are today. You cannot judge yesterday by today. Otherwise we are all damned. My only question is ,whether the public’s expectations are of Hillary Clinton or of society in general? If it is Hillary, she more so than society has changed things for the better . She addressed the sexual harassment. She did not condone it. The context of 2008 is what we should measure today by, not Hillary. Hillary ,like every other person out there just wants to succeed. I pray that one day that we understand our imperfections, no matter our gender, age, color or manufactured political affiliation. And as a man,thank you Hillary, for a chance at redemption.",231,1059
5a6bde9610f40f00018be01d_25721470,25723894,5a6bde9610f40f00018be01d,Jan2018,no,"First time in a long time, I'm with Hillary.

The faith advisor, (Burns Strider), ""touched her shoulder,""? And, he wasn't dismissed? Was the FBI called? SWAT?

We have all reached a level of Puritanism unprecedented in this country. Even the Puritans would be laughing at this. Ms. Haberman, want's to join a club, the ""Me Too"" club where like minded people can rally around a cause that can also be quite serious. In fact, it's this kind of publicity that diminishes the cause when these events are taken seriously.

Ms. Haberman, no doubt, felt some level of discomfort with the actions of Mr. Strider. There's a name for those feelings, their called, ""life.""

Here, on planet Earth, there are two sexes of humans. If either of those genders never does anything slightly out of the norm, NOTHING will ever happen. In fact, nothing, of any consequence has ever occurred without someone doing something out of the norm.

It's perfectionism, we have to meet at a college mixer, where it's appropriate. We are now in a state of, ""appropiatism,""(my word). Everything else is, ""harassment.""",258,1086
5a8ec1a510f40f00018c2684_26086779,26086779,5a8ec1a510f40f00018c2684,Feb2018,yes,"As a parent, I would never send my child to a school where the teachers are armed. How repugnant.",24,97
5a8ec1a510f40f00018c2684_26086779,26083553,5a8ec1a510f40f00018c2684,Feb2018,no,"If people complain about teachers' salary demands now, just wait until we add this to their job description!",21,108
588c107f95d0e0392607d471_21265664,21265664,588c107f95d0e0392607d471,Jan2017,yes,"The voting comments are designed to give Trump the power and states the cover they need to purge the voting rolls of minorities and democrats. It gives them the cover to close polling places and DMV office so people cannot vote or register without taking a whole work day to do it

Here in NJ or when I lived in NY my wait to vote was never more than 10 minutes...I went to my local elementary school or fire department and voted without a line, or harassment.

If you waited more than one hour to vote your voting rights were violated by your state and your county and you should write, call and demand better access to vote and you should do that now

Get your birth certificate today, drivers license, state ID, passport renewed...you are going to need it in the next election",161,779
588c107f95d0e0392607d471_21265664,21264097,588c107f95d0e0392607d471,Jan2017,no,"Crony capitalism. The new American democracy. How better to have your way when the citizens who don't agree with you become invisible?

I can see why Donald and his crew wish to suppress scientific research and teachings. It's a nuisance to their agenda. Little Donald wants us to all become part of his fantasy world where he is the all-powerful and adored supreme being, one who is tolerant enough to give his cronies - and only his cronies - license to indulge themselves in their favorite hobbies. Most of these hobbies involve inflicting their personal views on the masses, and all involve vast sums on money.

So how do we fight this monster? How do we help the disenfranchised voters who for one reason or another lack government photo ID's have their voices heard? I'd like to help, but don't know how.",171,810
588b1a5295d0e0392607d1e6_21259061,21259061,588b1a5295d0e0392607d1e6,Jan2017,yes,"I am sincerely grateful to the journalist who took the time and energy to research and write such a beautiful account of ""everyday"" life in mid 20th century America. It shows that all wasn't, and is not to this day, Gloom and Doom in US cities, on which some prefer to dwell.
As a Black American living abroad, Ms. Correal's portrayal of a little-known slice of our life is greatly appreciated.",90,394
588b1a5295d0e0392607d1e6_21259061,21255652,588b1a5295d0e0392607d1e6,Jan2017,no,"Lovely piece. I read the article as I sat under a photo of my parents, Dad's arm around Mom, well dressed, smiling and happy seated at a table with friends and glasses at an unknown dance hall in NYC in the 1940's. I was pleased to see mention of Isabel Wilkerson's brilliant book about the amazing black people who lived, loved and left a legacy of family and accomplishment in the face of systemic and un-relenting racism. Thank you.",99,435
586967bf95d0e03926078915_20965426,20965426,586967bf95d0e03926078915,Jan2017,yes,"The problem with Obama (and Hillary) is that his highest aspiration was to become nothing more than skillful manager in times of crisis, not a visionary. The ""audacity of hope"" worked as a campaign vision (for Obama, Hillary did not have time for silly things like vision) but was never translated into political vision, let alone into a geopolitical one. Eight years later this leaves us with two big problems: a mess in our hands, and a president-elect who sees the himself as the star of the biggest reality show votes and money can buy --the fate of our world.",118,564
586967bf95d0e03926078915_20965426,20966252,586967bf95d0e03926078915,Jan2017,no,"As an inexperienced candidate, especially inexperienced in military affairs, Mr. Obama was not brave enough, or confident enough, to take an anti-war position on his predecessor's war in Iraq, or he thought it was politically risky to do so. He said instead that we were fighting the wrong war, that the right war was in Afghanistan. After he won, he was stuck with the war in Afghanistan, this was now his war. And it's still his war and will be forever tied. Unfortunately his choice of immediate assistants was not the best, either. The truth is, the man never ran anything before his election and it showed.",127,611
5a6fb92a10f40f00018be5f6_25751191,25751191,5a6fb92a10f40f00018be5f6,Jan2018,yes,"Good that the Democrats are pretty much together on the point that Ambassador Haley doesn't deserve what has just happened. I'm a Democrat too and I hope that we do not participate in this juvenile high school shaming. You'd like to just ignore the whole thing, but you can't.",58,276
5a6fb92a10f40f00018be5f6_25751191,25755036,5a6fb92a10f40f00018be5f6,Jan2018,no,I agree with Bari. We Ds need to stop the mudslinging and start focusing on the ISSUES that are important to the middle 50% of the American income spectrum. I choose not to read the supermarket tabloids - and the liberal discourse is getting to sound way too much like them.,65,274
588cf14d95d0e0392607d56e_21280831,21280831,588cf14d95d0e0392607d56e,Jan2017,yes,"It will take much more than marching in the street, no matter how many show up. As with the Viet Nam War, and Civil RIghts, it will take the Mainstream Media (MSM) to get on board fully and be persistent in laying bare the crimes against decency and democracy.

For too long now the MSM - almost wholly owned by a handful of people - has been muted, shackled in its own form of ""fair & balanced"", while the the rabid right wing media has no such restraint. You were not only muted during the primaries and election, you actually undercut the only candidate running who could have saved us from this Trumpian nightmare. It's time for atonement. Take the message surging up from the streets and amplify it and give it traction that cannot be silenced by the Big Lie Machine of Trump and the Republicans. These woman you praise have shown you the way, now have the courage to follow them.",191,885
588cf14d95d0e0392607d56e_21280831,21277904,588cf14d95d0e0392607d56e,Jan2017,no,"As a fellow Indian - American, I can understand the feelings of Maya, Meera and Mythili. Perhaps, our collective fear is - 'what if this ban is extended to us and our families too in the future?'. After all, India has a sizable Muslim presence too and has been affected by Islamic terrorism in the past and still faces a real threat in certain parts of the country.
As someone living in Silicon Valley, I have seen the contributions that highly educated Indian Americans have made to the world of technology. And to suddenly face uncertainty about our future, in the face of certain executive orders, is highly demoralizing and breaks the very foundation of America - the land that has provided great opportunities to great minds from all over the world to invent, innovate and succeed.
I am certain I am echoing the feelings of every immigrant in this country today, regardless of whether they are from an Islamic state or not.",184,928
5a760dd510f40f00018bf5dc_25828261,25828261,5a760dd510f40f00018bf5dc,Feb2018,yes,"People who doubt Dylan Farrow's account of her sexual assault by Woody Allen should read the courts decision in the Allen v. Farrow custody case.

The case was about which parent, Allen or Farrow was most fit to have primary custody of their child. During weeks of testimony and an investigation by an independent court psychologist, not only was Farrow awarded custody, but Allen was not allowed visitation without court appointed monitors.

In other words the judge reached the conclusion that there was enough evidence to strongly suspect that Satchel might be subject to abuse, psychological or physical if left unsupervised in the hands of Woody Allen.

To be fair, there wasn't actual proof of sexual abuse. If there had been the judge would have turned the case over to the DA. But there was certainly a lot more there than a mere accusation.

When you add these findings to Dylan's account of abuse and Allen's open affair with his teen age step daughter you have a picture of a man whose sexuality is distorted and interrelated in some bizarre ways with children.

I believe Dylan became the child victim of his distortions. And I believe there's enough corroboration from these public documents to support the conclusion that the movie industry continues to praise and support a sexual abuser.

Many refute Dylan simply because they don't want the door to some of Hollywood's dirty secrets pried open. I say let #Me Too batter it down.",286,1445
5a760dd510f40f00018bf5dc_25828261,25831575,5a760dd510f40f00018bf5dc,Feb2018,no,"There are only two people who will ever know what happened -- Dylan Farrow and Woody Allen. Child molestation is grievous.

Mia Farrow is no innocent -- she broke up the marriage between Dory Previn and Andre Previn, which caused Dory to have a nervous breakdown. But Mia wanted what Mia wanted and she got what she desired. I think her ""waif with the pale skin/fragile woman persona"" is just that, a persona. She strikes me as a very dangerous and manipulative person.

Woody Allen is no innocent either -- he married the stepdaughter of his partner, Mia Farrow. Woody has said that the heart wants what it wants, i.e., it's ok to cheat on your partner and seduce her stepdaughter. Mia and Woody deserved each other.

It seems that the Farrow family may finally be successful in bringing down Woody Allen as a result of the #metoo movement. If he stops making movies, then we will hopefully not have to continue to hear about a very sordid and very personal family matter.

But will Dylan (and Mia) find peace if this happens? My guess is NO.",236,1043
